nombre,clase,split,n_vertices,n_caras,t_preproceso_ms,t_muestreo_ms,t_total_ms,t_total_denso_ms,t_total_experimento_ms,t_arbol_32_ms,t_guardado_32_ms,t_denso_directo_32_ms,t_guardado_denso_32_ms,nodos_totales_32,hojas_ocupadas_32,ocup_hoja_pct_32,tam_npz_disperso_kib_32,tam_npz_denso_kib_32,factor_reduccion_almacenamiento_32,t_arbol_64_ms,t_guardado_64_ms,t_denso_directo_64_ms,t_guardado_denso_64_ms,nodos_totales_64,hojas_ocupadas_64,ocup_hoja_pct_64,tam_npz_disperso_kib_64,tam_npz_denso_kib_64,factor_reduccion_almacenamiento_64
sofa_0271,sofa,train,18488,27086,45.414,10.691,395.969,111.814,451.678,70.597,5.085,5.616,3.336,1769,1386,4.2297,13.718,15.704,1.145,251.36,12.822,26.852,19.905,7552,5783,2.206,46.89,65.427,1.395
sofa_0268,sofa,train,847,825,10.165,4.257,488.897,69.15,543.624,101.567,6.384,5.827,3.452,2726,2090,6.3782,8.049,8.753,1.087,346.571,19.952,26.064,19.384,10185,7459,2.8454,15.18,27.02,1.78
sofa_0269,sofa,train,1674,1592,12.315,5.465,493.987,72.223,548.43,100.031,5.968,5.056,3.567,2722,2146,6.5491,12.121,13.548,1.118,348.134,22.074,27.243,18.577,10315,7593,2.8965,25.562,38.932,1.523
sofa_0272,sofa,train,4925,8718,22.18,6.691,379.474,84.693,435.296,62.739,5.518,6.125,3.501,2115,1656,5.0537,17.016,19.569,1.15,263.949,18.397,26.843,19.353,8141,6026,2.2987,46.603,66.725,1.432
sofa_0273,sofa,train,13235,16885,36.529,8.542,331.583,96.948,383.461,62.861,3.247,5.855,3.196,1527,1140,3.479,11.785,13.495,1.145,207.947,12.458,24.091,18.736,6087,4560,1.7395,40.083,56.066,1.399
sofa_0274,sofa,train,1312,2042,13.877,5.827,342.093,67.872,390.261,72.571,4.016,5.257,3.406,1576,1204,3.6743,10.352,11.569,1.118,232.4,13.402,21.43,18.075,6270,4694,1.7906,26.143,38.471,1.472
sofa_0282,sofa,train,24421,37300,65.204,13.686,212.227,127.328,260.664,26.623,2.572,5.031,2.393,543,404,1.2329,4.032,4.443,1.102,98.965,5.176,25.834,15.179,2813,2270,0.8659,8.932,14.84,1.661
sofa_0277,sofa,train,24936,8602,36.962,5.259,371.592,88.409,417.78,61.551,4.913,4.573,3.337,1771,1322,4.0344,13.473,15.138,1.124,248.783,14.124,21.633,16.645,7240,5469,2.0863,36.601,50.743,1.386
sofa_0276,sofa,train,6664,11440,32.142,7.234,482.356,87.234,530.214,96.049,5.269,5.647,3.337,2367,1850,5.6458,11.48,12.67,1.104,325.681,15.981,22.837,16.037,9557,7190,2.7428,26.416,39.042,1.478
sofa_0281,sofa,train,22952,7939,37.443,6.382,449.832,89.378,495.384,98.261,5.054,5.786,3.235,2332,1798,5.4871,9.48,10.24,1.08,291.344,11.347,19.274,17.257,8949,6617,2.5242,19.108,30.347,1.588
sofa_0278,sofa,train,2496,3043,16.501,4.287,479.607,71.265,530.084,91.117,4.517,5.015,3.163,2352,1851,5.6488,8.127,9.555,1.176,344.897,18.288,25.962,16.337,9056,6704,2.5574,16.675,30.06,1.803
sofa_0275,sofa,train,7486,8380,25.833,7.39,607.648,87.245,661.67,137.381,7.258,3.63,3.863,3340,2569,7.84,26.633,30.068,1.129,404.737,25.049,26.837,19.692,11770,8430,3.2158,64.599,92.938,1.439
sofa_0280,sofa,train,11834,6762,33.367,4.148,545.135,82.845,590.465,102.58,5.836,4.413,3.979,2692,2107,6.4301,11.737,12.576,1.071,379.765,19.439,18.754,18.184,10621,7929,3.0247,26.056,39.494,1.516
sofa_0283,sofa,train,718,554,14.721,4.185,442.731,73.025,496.85,99.389,5.799,5.425,3.296,2449,1828,5.5786,8.141,8.919,1.096,303.712,14.925,26.993,18.405,8925,6476,2.4704,14.729,26.351,1.789
sofa_0279,sofa,train,1503,1211,16.766,5.272,657.198,78.146,713.306,126.825,8.608,5.856,3.657,3692,2903,8.8593,12.218,13.948,1.142,473.919,25.808,27.498,19.097,13375,9683,3.6938,21.988,41.187,1.873
sofa_0284,sofa,train,229,136,11.165,3.955,465.893,65.826,516.6,87.005,4.601,4.308,2.462,2788,2159,6.5887,4.436,5.16,1.163,340.147,19.021,27.645,16.292,10513,7725,2.9469,9.503,18.177,1.913
sofa_0286,sofa,train,3979,3587,47.102,5.442,442.441,106.847,496.745,70.868,4.818,6.0,3.144,1911,1541,4.7028,13.775,15.443,1.121,297.217,16.995,25.839,19.321,8412,6501,2.4799,42.722,61.172,1.432
sofa_0287,sofa,train,332,268,10.904,3.835,453.223,64.267,502.751,87.333,5.474,5.447,3.004,2329,1788,5.4565,4.714,5.436,1.153,327.272,18.405,23.85,17.227,8990,6661,2.541,10.867,20.082,1.848
sofa_0285,sofa,train,16926,26327,45.331,10.795,644.913,109.383,698.17,115.492,5.165,5.126,3.55,3310,2520,7.6904,16.368,18.377,1.123,445.03,23.1,24.967,19.614,11857,8547,3.2604,41.613,63.624,1.529
sofa_0290,sofa,train,2948,3171,17.063,4.5,418.105,74.522,471.064,80.961,5.196,5.738,3.526,2004,1552,4.7363,14.647,17.114,1.168,297.345,13.04,24.426,19.269,7857,5853,2.2327,37.214,57.394,1.542
sofa_0289,sofa,train,5837,6896,22.921,5.464,486.693,83.448,541.756,101.121,6.034,6.345,3.607,2440,1942,5.9265,16.889,19.356,1.146,331.236,19.917,25.867,19.244,9366,6926,2.6421,39.845,61.163,1.535
sofa_0291,sofa,train,7383,13932,32.132,7.676,515.599,89.928,565.719,84.233,4.187,4.384,3.725,2484,2004,6.1157,13.122,13.966,1.064,366.057,21.314,25.362,16.649,10054,7570,2.8877,33.309,48.624,1.46
sofa_0294,sofa,train,496,316,16.688,4.721,443.73,74.977,497.297,95.463,5.665,5.227,3.639,2398,1801,5.4962,9.086,11.19,1.232,305.699,15.493,26.82,17.881,8589,6191,2.3617,14.331,28.677,2.001
sofa_0292,sofa,train,151,155,11.262,4.769,564.425,69.266,617.661,173.839,4.547,4.821,3.153,2709,2013,6.1432,5.66,6.248,1.104,349.806,20.203,27.729,17.533,10111,7402,2.8236,11.177,21.168,1.894
sofa_0288,sofa,train,1618,1286,14.489,4.731,762.318,71.975,815.073,160.595,9.763,5.996,3.788,4550,3544,10.8154,12.247,14.565,1.189,543.613,29.127,25.382,17.589,15129,10579,4.0356,25.181,40.511,1.609
sofa_0295,sofa,train,8406,14515,30.038,7.97,485.082,93.318,540.392,91.366,6.143,5.715,3.728,2355,1847,5.6366,17.201,19.748,1.148,330.076,19.489,26.86,19.007,9506,7151,2.7279,52.775,72.587,1.375
sofa_0293,sofa,train,29432,53880,75.65,19.439,684.65,152.528,742.089,150.287,5.623,5.625,3.574,3583,2738,8.3557,16.387,18.233,1.113,406.587,27.064,28.395,19.845,12469,8886,3.3897,38.303,56.534,1.476
sofa_0296,sofa,train,1514,1372,13.548,4.629,435.141,72.93,489.894,85.741,7.041,5.963,3.147,2482,1887,5.7587,7.037,8.005,1.138,306.157,18.025,27.649,17.994,9277,6795,2.5921,12.744,22.316,1.751
sofa_0297,sofa,train,8389,5062,21.884,6.034,464.842,81.562,518.486,98.851,5.356,6.167,3.46,2670,2059,6.2836,10.693,11.908,1.114,314.371,18.346,25.239,18.778,9777,7107,2.7111,25.739,39.556,1.537
sofa_0299,sofa,train,25013,31178,60.998,11.973,437.982,127.034,492.045,79.143,4.763,5.756,3.633,2206,1702,5.1941,15.817,17.632,1.115,263.072,18.033,24.825,19.849,8560,6354,2.4239,42.354,61.449,1.451
sofa_0301,sofa,train,17959,33097,52.915,11.529,251.997,115.683,303.236,38.972,2.462,3.147,2.338,1004,748,2.2827,8.052,9.219,1.145,137.818,8.301,27.977,17.777,3800,2796,1.0666,21.358,31.48,1.474
sofa_0300,sofa,train,2927,3691,18.602,4.319,431.506,70.017,478.601,74.845,4.93,5.222,3.036,2251,1754,5.3528,9.595,10.772,1.123,318.409,10.4,22.212,16.625,8781,6530,2.491,19.975,30.34,1.519
sofa_0298,sofa,train,223124,284707,392.125,78.826,774.039,523.192,826.28,65.236,4.273,4.893,3.135,1614,1279,3.9032,10.278,11.938,1.161,221.027,12.552,26.072,18.141,6587,4973,1.897,34.386,49.16,1.43
sofa_0306,sofa,train,3044,2826,16.689,3.851,328.825,70.576,378.861,56.359,4.461,5.838,3.359,1573,1240,3.7842,6.981,8.133,1.165,234.373,13.092,24.57,16.269,6612,5039,1.9222,15.229,24.239,1.592
sofa_0303,sofa,train,2424,2282,12.558,3.214,547.51,56.807,588.545,111.267,6.059,3.78,2.904,2970,2302,7.0251,11.73,12.724,1.085,389.945,24.467,18.929,15.422,11220,8250,3.1471,25.773,39.274,1.524
sofa_0302,sofa,train,2850,3970,18.415,5.317,624.781,79.23,680.279,109.747,6.243,5.817,3.224,3835,3074,9.3811,15.772,16.684,1.058,467.02,18.039,27.415,19.042,13532,9697,3.6991,34.91,52.513,1.504
sofa_0305,sofa,train,453,253,12.641,4.144,489.53,61.903,534.648,101.98,6.257,5.617,3.341,2941,2215,6.7596,4.862,5.873,1.208,348.84,15.668,18.391,17.769,10512,7571,2.8881,11.11,20.558,1.85
sofa_0310,sofa,train,2880,3082,16.578,3.664,304.568,69.625,353.951,49.634,4.159,4.017,2.314,1580,1285,3.9215,8.783,9.478,1.079,219.307,11.226,26.282,16.77,6705,5125,1.955,20.61,30.076,1.459
sofa_0304,sofa,train,18336,29744,47.912,12.584,545.278,116.833,601.616,108.062,4.43,3.561,7.965,2628,2042,6.2317,20.462,23.412,1.144,350.516,21.775,27.521,17.291,10035,7407,2.8255,65.524,87.825,1.34
sofa_0312,sofa,train,1043,944,12.924,4.376,171.68,65.852,220.232,26.111,3.002,5.448,2.79,783,580,1.77,4.277,5.063,1.184,118.045,7.222,24.639,15.675,3426,2643,1.0082,8.265,15.312,1.853
sofa_0308,sofa,train,44429,57666,95.504,19.82,518.782,171.286,574.744,84.91,7.02,6.057,4.569,2225,1774,5.4138,17.308,20.786,1.201,293.537,17.991,26.106,19.23,8915,6690,2.552,52.035,72.15,1.387
sofa_0307,sofa,train,22263,7932,35.093,6.441,567.966,91.791,618.223,109.239,6.843,5.907,3.35,3257,2551,7.785,11.615,12.64,1.088,392.327,18.023,23.336,17.664,11859,8602,3.2814,25.856,38.621,1.494
sofa_0309,sofa,train,6344,12340,26.636,7.953,576.981,86.05,628.442,106.535,6.228,6.226,3.412,3048,2416,7.373,11.847,13.408,1.132,405.29,24.339,25.633,16.19,11561,8513,3.2475,32.4,47.854,1.477
sofa_0313,sofa,train,19865,25249,37.936,8.862,318.571,93.544,365.317,60.255,3.527,4.739,2.927,1616,1290,3.9368,10.719,12.501,1.166,196.91,11.081,23.238,15.842,6661,5045,1.9245,33.605,47.411,1.411
sofa_0311,sofa,train,1090,1664,12.24,3.824,534.508,67.773,586.217,117.506,6.93,5.634,3.577,3158,2509,7.6569,10.526,12.232,1.162,372.57,21.438,25.76,16.738,11727,8569,3.2688,25.26,41.2,1.631
sofa_0320,sofa,train,5708,5591,19.666,5.876,253.888,75.627,303.974,55.21,3.959,3.658,2.559,1377,1062,3.241,8.021,9.106,1.135,162.451,6.727,26.974,16.895,5619,4242,1.6182,21.071,32.434,1.539
sofa_0316,sofa,train,242,127,12.668,4.142,420.322,70.309,473.821,74.262,4.486,5.128,3.134,2655,2059,6.2836,9.633,11.436,1.187,307.758,17.006,26.116,19.121,10163,7508,2.8641,16.559,36.03,2.176
sofa_0317,sofa,train,19930,24056,46.275,9.417,398.059,100.354,442.72,80.858,5.134,3.382,2.881,2133,1645,5.0201,13.342,15.028,1.126,242.379,13.995,21.471,16.927,7956,5823,2.2213,28.453,42.296,1.487
sofa_0315,sofa,train,5332,8984,24.965,4.905,633.109,84.788,688.027,125.633,6.019,5.626,3.836,4044,3248,9.9121,14.224,15.916,1.119,451.995,19.592,25.073,20.383,14958,10914,4.1634,30.583,46.553,1.522
sofa_0321,sofa,train,399,337,11.71,4.239,436.448,71.387,491.885,85.374,5.283,6.192,2.783,2575,1964,5.9937,4.966,5.777,1.163,316.065,13.776,28.808,17.654,9862,7287,2.7798,10.504,20.41,1.943
sofa_0314,sofa,train,1444,1352,12.829,3.56,661.922,71.354,716.887,131.177,6.888,5.955,3.083,4051,3263,9.9579,14.836,16.358,1.103,477.794,29.674,25.559,20.368,14177,10126,3.8628,31.403,50.351,1.603
sofa_0319,sofa,train,5570,8210,20.775,6.831,525.766,81.445,579.605,106.187,5.426,6.113,3.556,2876,2260,6.897,15.372,17.156,1.116,366.661,19.886,25.941,18.229,10537,7661,2.9224,34.788,52.379,1.506
sofa_0322,sofa,train,1608,1520,11.135,4.526,413.205,60.822,458.367,83.468,5.719,5.455,3.118,2207,1661,5.069,5.396,6.582,1.22,292.949,15.409,19.491,17.098,8677,6470,2.4681,12.573,24.352,1.937
sofa_0318,sofa,train,3285,5304,27.817,5.741,623.846,94.705,684.993,175.411,7.259,6.595,3.516,3319,2608,7.959,13.927,15.724,1.129,390.455,17.163,28.919,22.117,12334,9015,3.4389,35.455,53.369,1.505
sofa_0324,sofa,train,7336,10722,26.971,7.823,325.61,81.634,372.45,55.034,3.38,3.693,2.57,1555,1145,3.4943,10.244,11.626,1.135,219.181,13.221,25.133,15.444,6117,4562,1.7403,33.972,46.812,1.378
sofa_0326,sofa,train,2044,1872,16.09,4.424,336.702,69.801,385.989,59.96,4.341,5.43,2.861,1563,1216,3.7109,8.112,8.938,1.102,241.241,10.646,23.705,17.291,6609,5046,1.9249,21.124,30.985,1.467
sofa_0325,sofa,train,308,372,11.047,3.284,504.024,60.516,550.208,95.598,5.708,5.008,2.882,2660,2047,6.2469,6.295,7.058,1.121,367.932,20.454,21.654,16.64,10616,7956,3.035,13.082,21.911,1.675
sofa_0323,sofa,train,9608,16598,25.723,5.168,576.672,79.529,625.31,99.219,5.404,4.553,3.319,3587,2801,8.548,9.224,10.401,1.128,417.334,23.824,22.96,17.806,12437,8850,3.376,20.194,32.474,1.608
sofa_0330,sofa,train,571,564,11.908,4.249,357.53,64.47,405.843,76.748,5.209,3.89,2.808,1887,1418,4.3274,6.041,6.931,1.147,249.41,10.006,24.94,16.675,8737,6850,2.6131,14.542,23.354,1.606
sofa_0328,sofa,train,1171,1323,13.762,4.708,412.787,66.015,460.332,89.911,4.38,4.592,3.155,2039,1624,4.9561,8.093,9.101,1.125,281.985,18.041,22.703,17.095,9124,7085,2.7027,19.37,30.933,1.597
sofa_0327,sofa,train,2234,2028,16.108,4.672,432.668,71.568,483.455,95.763,5.349,3.271,3.219,2130,1611,4.9164,6.74,7.177,1.065,294.819,15.956,27.573,16.724,9037,6907,2.6348,14.305,27.618,1.931
sofa_0329,sofa,train,394,358,9.428,3.828,455.425,63.785,505.955,112.922,5.439,6.316,3.143,2160,1673,5.1056,8.902,9.747,1.095,306.515,17.294,23.429,17.642,8555,6395,2.4395,17.049,29.703,1.742
sofa_0333,sofa,train,21824,29872,49.459,11.564,375.644,107.061,421.682,64.015,4.505,5.704,3.156,1692,1346,4.1077,11.981,13.495,1.126,237.549,8.552,21.078,16.1,7065,5373,2.0496,36.609,50.743,1.386
sofa_0335,sofa,train,496,248,12.053,4.01,268.001,61.08,313.018,56.713,3.16,4.759,2.623,1451,1113,3.3966,4.027,4.778,1.186,180.877,11.188,20.026,17.609,5889,4438,1.693,7.409,14.997,2.024
sofa_0331,sofa,train,21556,36000,60.553,12.055,551.559,127.75,606.701,83.675,4.809,5.859,3.565,2631,2067,6.308,11.872,14.223,1.198,374.803,15.664,26.639,19.079,10025,7394,2.8206,26.007,44.627,1.716
sofa_0339,sofa,train,156,95,1.523,3.793,271.305,47.175,313.164,54.545,4.232,5.509,2.743,1541,1132,3.4546,3.648,3.959,1.085,199.012,8.2,16.804,16.803,5911,4370,1.667,6.349,13.031,2.053
sofa_0340,sofa,train,793,517,10.719,3.162,280.473,60.776,327.369,50.369,3.195,3.192,2.857,1564,1187,3.6224,5.168,5.835,1.129,203.382,9.647,24.086,16.761,6254,4690,1.7891,7.095,15.773,2.223
sofa_0332,sofa,train,2797,5130,19.36,6.023,750.303,78.13,803.051,152.68,6.715,5.609,3.533,4531,3568,10.8887,19.305,21.475,1.112,544.791,20.735,22.53,21.076,15379,10848,4.1382,41.953,63.955,1.524
sofa_0334,sofa,train,2654,4366,15.728,5.273,697.93,74.052,750.981,134.02,9.133,4.998,4.108,4459,3438,10.4919,25.458,29.479,1.158,504.054,29.722,23.61,20.335,14689,10230,3.9024,46.896,81.679,1.742
sofa_0341,sofa,train,114,76,1.528,4.369,351.503,56.324,401.93,78.575,3.61,4.626,2.312,1868,1448,4.4189,4.064,4.749,1.168,250.058,13.363,25.237,18.252,7876,6008,2.2919,7.203,15.245,2.116
sofa_0336,sofa,train,15759,21133,39.376,7.19,539.392,103.817,596.643,100.467,5.318,5.358,3.534,2799,2156,6.5796,16.79,18.882,1.125,371.085,15.956,26.408,21.951,10578,7779,2.9675,45.628,64.035,1.403
sofa_0337,sofa,train,529,532,11.839,3.281,492.374,65.411,542.666,105.529,6.191,5.018,3.306,2977,2253,6.8756,9.878,10.786,1.092,348.847,16.688,23.474,18.494,10785,7808,2.9785,17.206,29.746,1.729
sofa_0338,sofa,train,6479,12232,57.878,6.631,460.298,115.792,511.581,88.81,4.161,5.538,4.001,2405,1832,5.5908,16.244,18.232,1.122,288.014,14.804,24.263,17.481,9446,7041,2.6859,37.782,54.757,1.449
sofa_0342,sofa,train,336,244,14.4,4.143,337.937,72.279,391.672,66.138,4.694,5.885,3.221,1724,1325,4.0436,9.084,10.739,1.182,236.675,11.886,23.097,21.532,6971,5247,2.0016,21.186,34.404,1.624
sofa_0343,sofa,train,544,456,11.143,4.861,439.944,59.676,483.616,95.04,6.368,6.385,3.366,2626,1971,6.015,6.391,7.626,1.193,309.13,13.402,17.943,15.978,9702,7076,2.6993,13.864,27.392,1.976
sofa_0345,sofa,train,342,290,11.516,2.898,322.512,63.499,371.597,50.279,4.655,3.958,2.769,1781,1360,4.1504,7.358,7.679,1.044,245.189,7.975,25.593,16.765,7076,5295,2.0199,12.329,22.123,1.794
sofa_0344,sofa,train,5880,10940,36.716,6.763,419.133,93.228,468.882,62.233,3.73,5.529,3.215,1850,1429,4.361,9.964,11.271,1.131,299.907,9.784,23.657,17.348,7347,5497,2.0969,25.025,38.339,1.532
sofa_0346,sofa,train,328,265,11.402,3.957,551.645,69.951,606.237,110.592,7.848,6.769,4.67,3588,2852,8.7036,6.731,7.478,1.111,393.118,24.728,25.787,17.366,12548,8960,3.418,13.707,24.535,1.79
sofa_0348,sofa,train,28999,55318,70.952,18.532,489.924,141.862,542.303,77.822,4.378,5.344,3.633,2323,1881,5.7404,19.795,23.573,1.191,302.625,15.616,24.003,19.399,9198,6875,2.6226,67.227,94.271,1.402
sofa_0347,sofa,train,32638,51868,84.252,20.299,528.694,158.769,582.912,102.734,6.025,4.564,3.15,2576,1976,6.0303,20.637,22.963,1.113,296.646,18.738,27.53,18.974,10041,7465,2.8477,60.983,82.757,1.357
sofa_0353,sofa,train,576,372,9.267,4.051,355.716,64.833,407.231,69.958,4.443,4.224,2.46,1763,1352,4.126,4.059,5.059,1.246,255.115,12.882,27.964,16.867,7234,5471,2.087,8.518,16.47,1.934
sofa_0352,sofa,train,9041,14592,34.48,7.823,493.85,92.3,543.847,98.625,4.323,3.959,3.291,2935,2302,7.0251,19.92,22.878,1.148,332.711,15.888,24.832,17.915,10812,7877,3.0048,49.154,74.357,1.513
sofa_0355,sofa,train,5154,6920,23.837,6.11,323.516,80.557,374.126,55.683,4.751,4.666,2.483,1602,1222,3.7292,10.268,11.279,1.099,220.111,13.024,26.255,17.206,6987,5385,2.0542,27.083,36.46,1.346
sofa_0350,sofa,train,5224,7281,17.0,5.549,623.6,73.024,674.075,117.854,7.183,3.33,3.774,3628,2871,8.7616,12.896,13.42,1.041,449.24,26.774,26.295,17.076,12933,9305,3.5496,28.415,41.709,1.468
sofa_0351,sofa,train,367,228,11.159,4.021,702.024,71.221,758.064,208.392,6.071,5.997,3.947,4141,3148,9.6069,9.647,11.396,1.181,444.369,28.011,26.059,20.037,13998,9857,3.7601,20.531,37.072,1.806
sofa_0349,sofa,train,6956,3735,21.977,5.28,740.23,82.862,795.834,155.275,8.876,4.986,3.215,4588,3521,10.7452,13.267,14.734,1.111,520.504,28.317,27.619,19.784,14999,10411,3.9715,27.619,42.48,1.538
sofa_0354,sofa,train,7549,7765,24.442,6.405,597.058,78.643,644.854,123.961,7.235,4.86,3.512,3306,2619,7.9926,15.304,16.942,1.107,410.087,24.928,21.473,17.951,12494,9188,3.5049,35.353,50.155,1.419
sofa_0356,sofa,train,6501,5666,23.657,5.617,353.538,77.408,401.672,65.35,5.61,5.643,3.15,1814,1376,4.1992,10.453,11.253,1.077,240.385,12.919,21.758,17.583,7402,5588,2.1317,29.979,43.856,1.463
sofa_0357,sofa,train,22572,24950,53.591,11.027,501.184,115.472,552.038,103.0,6.374,4.213,3.395,3037,2320,7.0801,17.172,18.38,1.07,304.845,22.347,24.197,19.049,11014,7977,3.043,47.156,65.66,1.392
sofa_0358,sofa,train,420,248,10.722,3.362,518.929,63.701,568.545,85.384,4.198,3.681,3.404,2704,2088,6.3721,6.509,7.433,1.142,395.29,19.972,25.075,17.456,10229,7525,2.8706,11.655,22.44,1.925
sofa_0362,sofa,train,19010,25666,45.862,8.455,436.199,106.003,487.885,67.579,4.223,5.371,3.028,2059,1552,4.7363,11.759,14.006,1.191,299.886,10.194,25.729,17.558,8029,5970,2.2774,33.413,49.108,1.47
sofa_0364,sofa,train,4761,8691,21.537,6.074,331.837,73.23,377.456,59.281,4.082,4.971,2.62,1448,1169,3.5675,6.68,7.398,1.108,228.72,12.143,22.87,15.158,6002,4554,1.7372,14.045,22.226,1.582
sofa_0361,sofa,train,6592,11706,33.832,6.899,570.539,90.738,620.546,102.736,6.402,5.666,3.639,3114,2368,7.2266,10.987,12.046,1.096,400.982,19.688,24.383,16.319,11381,8267,3.1536,24.666,36.151,1.466
sofa_0365,sofa,train,3805,4450,19.818,6.087,415.699,77.289,467.084,86.314,5.661,6.244,3.753,2278,1758,5.365,9.583,10.256,1.07,280.681,17.139,25.237,16.151,8955,6677,2.5471,20.932,32.235,1.54
sofa_0360,sofa,train,104657,194400,255.347,50.034,732.496,356.332,783.447,65.725,5.222,4.311,3.249,1999,1561,4.7638,14.839,17.12,1.154,342.666,13.502,24.421,18.97,8570,6571,2.5066,50.16,68.18,1.359
sofa_0359,sofa,train,137363,53368,157.716,13.603,779.118,231.626,839.426,120.766,7.811,5.756,4.789,3641,2902,8.8562,28.94,33.058,1.142,452.941,26.282,27.453,22.31,13332,9691,3.6968,84.555,113.024,1.337
sofa_0363,sofa,train,36847,49524,77.787,11.938,589.893,142.77,642.938,90.963,6.261,5.697,3.6,2813,2197,6.7047,15.503,17.145,1.106,379.013,23.931,26.803,16.945,11427,8614,3.286,37.426,53.512,1.43
sofa_0366,sofa,train,42968,80532,107.635,25.271,532.808,179.401,579.302,79.986,4.687,4.8,3.5,2279,1831,5.5878,15.084,17.564,1.164,300.958,14.27,21.009,17.185,9408,7129,2.7195,44.122,62.306,1.412
sofa_0367,sofa,train,2082,1923,14.452,4.568,461.241,71.438,513.659,105.425,5.848,5.115,2.896,2600,2007,6.1249,9.095,10.517,1.156,313.88,17.068,27.171,17.236,9459,6859,2.6165,19.533,32.317,1.654
sofa_0369,sofa,train,34947,66195,93.765,20.11,412.834,162.73,461.69,55.43,4.007,5.088,3.014,1546,1193,3.6407,8.956,9.813,1.096,227.629,11.894,26.552,14.202,6423,4877,1.8604,22.08,33.548,1.519
sofa_0370,sofa,train,20873,34924,51.487,11.966,469.187,115.313,521.046,79.684,4.557,5.448,3.548,2262,1781,5.4352,21.047,23.677,1.125,304.973,16.519,22.747,20.116,9417,7155,2.7294,69.849,91.141,1.305
sofa_0368,sofa,train,736,1104,12.94,4.777,536.019,71.482,589.784,104.773,6.393,6.087,3.463,3221,2570,7.843,11.521,12.738,1.106,383.936,23.2,25.43,18.785,12176,8955,3.4161,24.512,37.966,1.549
sofa_0371,sofa,train,807,799,9.767,5.125,448.371,60.191,493.67,86.389,6.046,3.53,2.686,2617,2030,6.1951,10.273,11.442,1.114,327.433,13.611,23.179,15.904,9921,7304,2.7863,17.771,31.234,1.758
sofa_0372,sofa,train,725,991,10.581,3.916,412.833,61.3,459.636,84.667,5.893,5.573,3.081,2390,1848,5.6396,5.261,6.147,1.169,292.218,15.558,22.315,15.834,9196,6806,2.5963,11.61,20.032,1.725
sofa_0373,sofa,train,18428,24068,38.14,8.611,434.613,98.769,486.631,80.985,4.131,4.634,3.705,2341,1749,5.3375,16.8,19.246,1.146,287.432,15.314,25.45,18.229,8775,6434,2.4544,46.743,64.509,1.38
sofa_0376,sofa,train,5448,8116,22.893,7.267,477.202,84.371,531.412,84.781,5.934,5.173,2.652,2560,1994,6.0852,10.867,12.121,1.115,337.762,18.564,25.602,20.783,9894,7334,2.7977,25.727,39.648,1.541
sofa_0375,sofa,train,41090,40682,77.998,15.097,588.658,143.459,639.021,92.373,6.171,3.647,2.893,2922,2274,6.9397,16.618,19.22,1.157,373.499,23.519,25.964,17.859,11072,8150,3.109,45.201,64.528,1.428
sofa_0378,sofa,train,25082,33821,57.837,12.06,444.052,122.876,497.031,75.577,5.249,5.112,3.277,1995,1554,4.7424,14.192,15.982,1.126,280.651,12.678,26.768,17.822,7766,5771,2.2015,40.469,55.848,1.38
sofa_0374,sofa,train,4716,5589,16.254,3.648,692.379,67.425,739.902,136.748,7.726,5.364,3.484,4004,3132,9.5581,16.75,19.272,1.151,506.824,21.179,19.365,19.31,13438,9434,3.5988,39.91,62.143,1.557
sofa_0380,sofa,train,803,762,10.435,4.28,497.008,67.79,550.083,107.811,7.094,6.679,3.938,2905,2162,6.5979,10.602,11.81,1.114,356.119,11.269,24.763,17.695,10388,7483,2.8545,18.103,31.429,1.736
sofa_0381,sofa,train,1708,2380,16.81,4.84,429.194,75.029,482.573,84.563,4.023,5.883,3.076,2197,1704,5.2002,11.231,12.136,1.081,305.252,13.706,26.141,18.279,9221,7024,2.6794,23.759,35.807,1.507
sofa_0377,sofa,train,36913,54260,82.032,15.528,665.88,151.818,720.138,107.327,6.725,5.92,3.665,3614,2864,8.7402,19.511,21.563,1.105,431.23,23.038,24.804,19.869,13582,9968,3.8025,45.032,63.608,1.413
sofa_0379,sofa,train,420,660,11.456,5.135,632.922,65.405,681.736,133.475,8.299,6.439,3.777,3467,2675,8.1635,13.436,14.923,1.111,456.153,18.404,21.156,17.442,13051,9584,3.656,27.166,44.912,1.653
sofa_0387,sofa,train,2554,2189,13.963,3.832,289.377,67.629,339.211,55.054,4.295,5.818,2.758,1549,1176,3.5889,5.879,6.438,1.095,202.578,9.655,25.635,15.623,6358,4809,1.8345,13.838,23.083,1.668
sofa_0388,sofa,train,594,445,10.979,4.335,210.006,64.505,259.197,31.347,2.59,3.677,2.853,1066,782,2.3865,5.012,5.601,1.117,151.994,8.761,25.51,17.151,4177,3111,1.1868,8.717,16.362,1.877
