nombre,clase,split,n_vertices,n_caras,t_preproceso_ms,t_muestreo_ms,t_total_ms,t_arbol_32_ms,t_guardado_32_ms,t_guardado_denso_32_ms,nodos_totales_32,hojas_ocupadas_32,ocup_hoja_pct_32,tam_npz_disperso_kib_32,tam_npz_denso_kib_32,factor_reduccion_almacenamiento_32,t_arbol_64_ms,t_guardado_64_ms,t_guardado_denso_64_ms,nodos_totales_64,hojas_ocupadas_64,ocup_hoja_pct_64,tam_npz_disperso_kib_64,tam_npz_denso_kib_64,factor_reduccion_almacenamiento_64
door_0040,door,train,4288,3752,15.16,3.429,245.748,42.335,3.407,2.278,1588,1155,3.5248,3.835,3.888,1.014,174.378,7.04,14.771,5887,4299,1.6399,6.13,10.01,1.633
door_0038,door,train,1338,882,18.589,5.159,291.921,56.362,3.341,2.688,1650,1267,3.8666,6.784,7.209,1.063,196.015,12.456,16.648,6765,5115,1.9512,12.813,18.731,1.462
door_0054,door,train,92,54,8.48,3.775,79.882,19.943,1.786,2.314,441,256,0.7812,3.235,3.149,0.973,41.663,4.234,13.682,1465,1024,0.3906,5.922,10.82,1.827
door_0045,door,train,16,24,12.45,4.328,245.865,46.156,2.368,2.861,1369,1024,3.125,2.437,2.44,1.002,170.93,9.634,14.05,5182,3813,1.4545,4.773,7.896,1.654
door_0049,door,train,1203,1022,12.475,3.461,195.041,37.912,2.542,2.243,1127,798,2.4353,4.593,4.931,1.074,133.26,5.391,14.638,4257,3130,1.194,6.086,11.187,1.838
door_0048,door,train,10573,6424,28.657,4.811,204.997,38.098,3.538,3.005,1030,715,2.182,7.561,7.941,1.05,120.998,8.895,14.287,4304,3274,1.2489,16.279,23.02,1.414
door_0051,door,train,3626,3046,19.789,5.477,184.666,39.099,2.122,2.183,882,608,1.8555,5.446,5.649,1.037,109.402,8.776,13.959,3811,2929,1.1173,11.775,17.173,1.458
door_0046,door,train,5066,2262,19.277,4.725,283.455,62.64,3.278,2.634,1652,1219,3.7201,4.621,5.43,1.175,185.528,8.007,14.635,6135,4483,1.7101,7.532,12.188,1.618
door_0047,door,train,4471,3596,16.46,4.929,250.906,56.127,3.278,2.346,1467,1050,3.2043,8.043,8.1,1.007,162.435,7.677,14.978,5201,3734,1.4244,15.713,19.672,1.252
door_0053,door,train,492,328,16.874,3.809,201.439,44.17,3.522,2.824,1119,806,2.4597,2.49,2.271,0.912,124.765,8.298,12.853,4210,3091,1.1791,3.194,5.847,1.83
door_0050,door,train,1661,1077,16.277,3.414,252.022,47.95,3.273,2.654,1479,1110,3.3875,8.295,8.607,1.038,172.884,8.225,14.096,6196,4717,1.7994,14.242,20.186,1.417
door_0052,door,train,816,540,10.53,4.001,290.581,60.176,4.468,2.934,1891,1438,4.3884,5.64,6.514,1.155,201.722,9.684,14.124,7040,5149,1.9642,7.737,12.668,1.637
door_0055,door,train,956,564,14.672,3.326,194.815,30.12,2.348,2.938,964,719,2.1942,4.009,3.959,0.988,138.766,5.583,12.492,5190,4226,1.6121,9.183,12.99,1.415
door_0063,door,train,132,49,12.456,4.515,94.326,16.069,1.814,2.409,465,326,0.9949,1.737,1.641,0.944,56.437,3.035,13.456,1663,1198,0.457,2.547,5.906,2.319
door_0059,door,train,16,10,12.201,3.049,152.772,28.18,2.321,2.131,869,640,1.9531,1.235,0.928,0.751,101.145,5.876,12.134,3426,2557,0.9754,1.681,4.431,2.636
door_0058,door,train,723,546,12.494,3.178,197.059,45.128,2.311,2.504,987,667,2.0355,3.544,3.628,1.024,127.014,6.934,12.69,3352,2365,0.9022,5.041,9.421,1.869
door_0056,door,train,3084,1344,19.24,4.921,210.853,39.456,2.367,2.37,1172,860,2.6245,5.318,6.044,1.136,137.315,7.554,15.2,4740,3568,1.3611,8.119,13.761,1.695
door_0064,door,train,76,72,8.769,2.935,98.389,21.552,2.143,2.083,429,268,0.8179,2.511,2.372,0.945,60.29,2.7,13.729,1345,916,0.3494,4.03,7.672,1.904
door_0062,door,train,2534,1779,17.936,3.734,216.857,38.135,3.956,3.245,1134,813,2.4811,4.617,4.861,1.053,145.688,7.408,13.158,4122,2988,1.1398,7.495,12.279,1.638
door_0061,door,train,249,417,13.476,4.312,242.576,38.529,3.657,2.414,1243,926,2.8259,6.914,7.001,1.013,173.696,8.906,14.185,5926,4683,1.7864,10.763,15.568,1.447
door_0057,door,train,290,140,10.575,2.939,318.188,53.809,4.334,2.603,1775,1388,4.2358,3.039,2.62,0.862,235.52,11.012,13.096,7091,5316,2.0279,4.997,7.379,1.477
door_0060,door,train,2279,4024,16.374,5.741,302.038,55.104,3.193,2.576,1565,1164,3.5522,7.859,8.484,1.08,211.989,9.637,13.527,6589,5024,1.9165,18.03,26.206,1.453
door_0067,door,train,4088,2020,17.364,4.357,173.004,34.157,2.676,3.042,725,532,1.6235,5.677,5.902,1.04,109.631,4.819,14.419,3042,2317,0.8839,12.896,18.842,1.461
door_0070,door,train,2844,1536,12.855,4.347,199.541,30.683,2.033,2.636,935,710,2.1667,4.079,4.077,1.0,144.872,4.752,12.732,3511,2576,0.9827,5.783,9.765,1.688
door_0066,door,train,176,166,8.627,3.174,276.391,52.203,4.016,2.91,1488,1176,3.5889,3.227,3.502,1.085,197.017,11.354,13.267,6333,4845,1.8482,6.661,10.483,1.574
door_0069,door,train,1121,1197,14.59,5.277,222.411,52.07,3.315,2.495,1129,808,2.4658,5.483,5.858,1.068,141.798,5.361,14.67,4221,3092,1.1795,8.643,13.424,1.553
door_0065,door,train,4281,3694,24.235,6.236,314.237,64.238,3.593,2.994,1520,1207,3.6835,7.402,7.271,0.982,206.491,9.444,13.713,6834,5314,2.0271,14.89,19.817,1.331
